Symbol,영풍_시가(원),영풍_종가(원),영풍_거래량(주),영풍_PER(IFRS-연결),영풍_순매수수량(개인)(주),영풍_순매수수량(기관계)(주),영풍_순매수수량(외국인계)(주)
2014-09-22,1327000.0,1335000.0,841.0,11.43,-2,115,-121
2014-09-23,1327000.0,1348000.0,1182.0,11.54,-276,125,115
2014-09-24,1346000.0,1376000.0,1171.0,11.78,-354,476,-158
2014-09-25,1363000.0,1338000.0,746.0,11.45,237,-166,-85
2014-09-26,1339000.0,1356000.0,842.0,11.61,-107,-87,194
2014-09-29,1356000.0,1358000.0,1909.0,11.62,-186,-630,1131
2014-09-30,1341000.0,1383000.0,3287.0,11.84,-181,-653,834
2014-10-01,1360000.0,1359000.0,386.0,11.63,33,58,-95
2014-10-02,1359000.0,1316000.0,1309.0,11.26,397,-662,226
2014-10-06,1312000.0,1250000.0,1338.0,10.7,55,-527,485
2014-10-07,1273000.0,1299000.0,833.0,11.12,-384,335,49
2014-10-08,1285000.0,1306000.0,467.0,11.18,-75,106,-56
2014-10-10,1306000.0,1285000.0,794.0,11.0,-65,97,-110
2014-10-13,1280000.0,1299000.0,1320.0,11.12,-170,256,62
2014-10-14,1389000.0,1297000.0,1188.0,11.1,25,-229,199
2014-10-15,1305000.0,1295000.0,535.0,11.08,-10,-168,147
2014-10-16,1316000.0,1301000.0,791.0,11.14,-44,-124,149
2014-10-17,1329000.0,1309000.0,901.0,11.2,-43,-62,105
2014-10-20,1310000.0,1273000.0,584.0,10.9,155,-219,66
2014-10-21,1267000.0,1241000.0,1169.0,10.62,11,-311,281
2014-10-22,1262000.0,1235000.0,723.0,10.57,50,-370,323
2014-10-23,1245000.0,1273000.0,1275.0,10.9,-478,442,99
2014-10-24,1283000.0,1261000.0,338.0,10.79,-53,23,31
2014-10-27,1276000.0,1260000.0,885.0,10.79,-129,-53,147
2014-10-28,1280000.0,1251000.0,422.0,10.71,-3,-75,71
2014-10-29,1252000.0,1248000.0,1560.0,10.68,-9,-506,515
2014-10-30,1230000.0,1240000.0,639.0,10.61,-157,164,-6
2014-10-31,1237000.0,1191000.0,885.0,10.19,354,-236,-118
2014-11-03,1178000.0,1184000.0,619.0,10.13,-58,6,52
2014-11-04,1186000.0,1159000.0,1092.0,9.92,184,-471,136
2014-11-05,1188000.0,1132000.0,1040.0,9.69,153,-301,123
2014-11-06,1130000.0,1159000.0,657.0,9.92,-129,7,122
2014-11-07,1140000.0,1177000.0,945.0,10.07,19,140,-159
2014-11-10,1167000.0,1137000.0,833.0,9.73,145,-97,47
2014-11-11,1150000.0,1194000.0,1487.0,10.22,-355,262,84
2014-11-12,1168000.0,1222000.0,1242.0,10.46,-263,516,-275
2014-11-13,1202000.0,1219000.0,491.0,10.43,-45,127,-87
2014-11-14,1200000.0,1210000.0,641.0,10.36,15,-93,68
2014-11-17,1190000.0,1188000.0,1633.0,10.17,-128,-353,468
2014-11-18,1180000.0,1272000.0,2453.0,10.89,-1020,1057,15
2014-11-19,1272000.0,1255000.0,899.0,10.74,212,-276,147
2014-11-20,1242000.0,1264000.0,317.0,10.82,-61,111,7
2014-11-21,1247000.0,1294000.0,295.0,11.08,-108,111,-3
2014-11-24,1270000.0,1322000.0,616.0,11.32,-190,218,-28
2014-11-25,1311000.0,1313000.0,362.0,11.24,1,52,-52
2014-11-26,1290000.0,1287000.0,582.0,11.02,-122,124,-2
2014-11-27,1267000.0,1292000.0,393.0,11.06,-57,-71,128
2014-11-28,1279000.0,1288000.0,86.0,11.02,24,-16,14
2014-12-01,1271000.0,1243000.0,800.0,10.64,283,-200,-140
2014-12-02,1216000.0,1240000.0,511.0,10.61,6,-43,37
2014-12-03,1219000.0,1228000.0,496.0,10.51,33,-47,14
2014-12-04,1224000.0,1199000.0,1247.0,10.26,566,-621,38
2014-12-05,1200000.0,1202000.0,810.0,10.29,44,80,-124
2014-12-08,1192000.0,1186000.0,447.0,10.15,62,55,-126
2014-12-09,1180000.0,1189000.0,540.0,10.18,49,232,-283
2014-12-10,1180000.0,1201000.0,762.0,10.28,-44,490,-505
2014-12-11,1201000.0,1170000.0,1153.0,10.01,227,714,-945
2014-12-12,1165000.0,1169000.0,1011.0,10.01,77,613,-690
2014-12-15,1169000.0,1194000.0,689.0,10.22,-107,227,-124
2014-12-16,1181000.0,1202000.0,735.0,10.29,-80,490,-410
2014-12-17,1219000.0,1206000.0,551.0,10.32,-124,318,-203
2014-12-18,1220000.0,1209000.0,632.0,10.35,-81,182,-140
2014-12-19,1209000.0,1212000.0,624.0,10.37,2,165,-173
2014-12-22,1201000.0,1217000.0,387.0,10.42,-75,153,-78
2014-12-23,1206000.0,1193000.0,697.0,10.21,-21,147,-79
2014-12-24,1193000.0,1191000.0,1232.0,10.19,133,233,-296
2014-12-26,1182000.0,1220000.0,1328.0,10.44,-563,708,-85
2014-12-29,1218000.0,1245000.0,918.0,10.66,-100,156,-83
2014-12-30,1217000.0,1238000.0,1448.0,10.6,-8,308,-280
2015-01-02,1215000.0,1250000.0,720.0,17.98,-97,86,17
2015-01-05,1227000.0,1224000.0,1905.0,17.6,451,-474,20
2015-01-06,1206000.0,1223000.0,992.0,17.59,-16,513,-519
2015-01-07,1212000.0,1214000.0,662.0,17.46,166,83,-249
2015-01-08,1196000.0,1290000.0,1256.0,18.55,-142,384,-242
2015-01-09,1290000.0,1297000.0,735.0,18.65,-156,57,110
2015-01-12,1297000.0,1308000.0,481.0,18.81,-31,160,-131
2015-01-13,1330000.0,1306000.0,805.0,18.78,295,-422,127
2015-01-14,1297000.0,1353000.0,813.0,19.46,-106,239,-142
2015-01-15,1333000.0,1354000.0,961.0,19.47,191,-145,-59
2015-01-16,1337000.0,1355000.0,923.0,19.49,355,154,-172
2015-01-19,1356000.0,1402000.0,1234.0,20.16,60,227,110
2015-01-20,1450000.0,1397000.0,686.0,20.09,30,16,-64
2015-01-21,1381000.0,1429000.0,646.0,20.55,-23,-50,5
2015-01-22,1418000.0,1432000.0,1185.0,20.59,30,-218,326
2015-01-23,1432000.0,1406000.0,539.0,20.22,116,-249,128
2015-01-26,1418000.0,1389000.0,161.0,19.97,27,-49,33
2015-01-27,1410000.0,1406000.0,535.0,20.22,21,113,75
2015-01-28,1409000.0,1406000.0,584.0,20.22,-8,97,176
2015-01-29,1411000.0,1413000.0,788.0,20.32,-50,502,76
2015-01-30,1411000.0,1422000.0,1197.0,20.45,-464,676,182
2015-02-02,1417000.0,1415000.0,478.0,20.35,-33,83,-50
2015-02-03,1406000.0,1402000.0,392.0,20.16,97,-72,14
2015-02-04,1395000.0,1396000.0,455.0,20.07,-69,-46,115
2015-02-05,1395000.0,1381000.0,520.0,19.86,-85,51,91
2015-02-06,1373000.0,1377000.0,190.0,19.8,-13,24,-13
2015-02-09,1377000.0,1381000.0,433.0,19.86,-172,122,50
2015-02-10,1400000.0,1374000.0,1224.0,19.76,-270,505,-93
2015-02-11,1392000.0,1361000.0,328.0,19.57,16,-54,43
2015-02-12,1383000.0,1375000.0,409.0,19.77,-54,71,-15
2015-02-13,1361000.0,1370000.0,328.0,19.7,-44,131,-60
2015-02-16,1363000.0,1367000.0,282.0,19.66,-24,30,-6
2015-02-17,1379000.0,1363000.0,452.0,19.6,-94,-26,121
2015-02-23,1363000.0,1373000.0,356.0,19.74,-186,95,147
2015-02-24,1356000.0,1365000.0,678.0,19.63,-234,90,144
2015-02-25,1366000.0,1368000.0,325.0,19.67,-74,58,29
2015-02-26,1382000.0,1358000.0,830.0,19.53,-187,95,242
2015-02-27,1351000.0,1343000.0,899.0,19.31,-28,-45,123
2015-03-02,1331000.0,1324000.0,589.0,19.04,-35,-186,221
2015-03-03,1312000.0,1326000.0,843.0,19.07,39,18,-57
2015-03-04,1310000.0,1279000.0,901.0,18.39,464,-472,38
2015-03-05,1262000.0,1281000.0,560.0,18.42,3,-159,150
2015-03-06,1270000.0,1272000.0,659.0,18.29,-31,55,-24
2015-03-09,1252000.0,1264000.0,400.0,18.18,-36,4,32
2015-03-10,1257000.0,1250000.0,814.0,17.98,-73,49,24
2015-03-11,1246000.0,1255000.0,1592.0,18.05,-369,355,13
2015-03-12,1240000.0,1226000.0,2361.0,17.63,-792,1190,-384
2015-03-13,1236000.0,1271000.0,897.0,18.28,-492,450,49
2015-03-16,1263000.0,1273000.0,485.0,18.31,-199,254,-50
2015-03-17,1269000.0,1266000.0,1073.0,18.21,46,-136,90
2015-03-18,1273000.0,1246000.0,721.0,17.92,65,-338,273
2015-03-19,1246000.0,1240000.0,677.0,17.83,-54,-4,86
2015-03-20,1230000.0,1241000.0,862.0,17.85,-256,46,256
2015-03-23,1241000.0,1250000.0,540.0,17.98,-209,163,60
2015-03-24,1242000.0,1248000.0,380.0,17.95,-146,114,64
2015-03-25,1243000.0,1254000.0,1252.0,18.03,-546,410,155
2015-03-26,1278000.0,1262000.0,797.0,18.15,-120,8,113
2015-03-27,1253000.0,1260000.0,1259.0,18.12,-400,298,125
2015-03-30,1255000.0,1245000.0,1733.0,17.9,-1,624,-618
2015-03-31,1241000.0,1242000.0,3077.0,17.86,-88,834,-660
2015-04-01,1235000.0,1238000.0,341.0,17.8,-64,16,45
2015-04-02,1238000.0,1245000.0,717.0,17.9,-300,145,145
2015-04-03,1254000.0,1236000.0,516.0,17.77,149,-227,86
2015-04-06,1237000.0,1234000.0,793.0,17.75,-222,351,-121
2015-04-07,1231000.0,1239000.0,1209.0,17.82,-373,160,238
2015-04-08,1233000.0,1248000.0,1307.0,17.95,110,-78,-10
2015-04-09,1239000.0,1255000.0,868.0,18.05,-322,48,69
2015-04-10,1247000.0,1261000.0,1163.0,18.13,-601,534,87
2015-04-13,1257000.0,1262000.0,980.0,18.15,-363,154,210
2015-04-14,1259000.0,1266000.0,884.0,18.21,-314,-16,342
2015-04-15,1262000.0,1259000.0,1254.0,18.1,92,-129,39
2015-04-16,1251000.0,1265000.0,1773.0,18.19,-679,641,266
2015-04-17,1260000.0,1289000.0,1232.0,18.54,-252,256,-4
2015-04-20,1293000.0,1275000.0,1087.0,18.33,4,121,-178
2015-04-21,1261000.0,1259000.0,1107.0,18.1,38,-32,-11
2015-04-22,1254000.0,1256000.0,1207.0,18.06,-396,487,-100
2015-04-23,1257000.0,1350000.0,5231.0,19.41,-670,1384,-784
2015-04-24,1341000.0,1351000.0,2066.0,19.43,-177,837,-126
2015-04-27,1355000.0,1316000.0,1109.0,18.92,-498,240,258
2015-04-28,1317000.0,1348000.0,1864.0,19.38,-1030,595,425
2015-04-29,1353000.0,1338000.0,1306.0,19.24,-134,101,142
2015-04-30,1330000.0,1320000.0,517.0,18.98,-26,128,-102
2015-05-04,1333000.0,1386000.0,1186.0,19.93,-403,442,-39
2015-05-06,1372000.0,1360000.0,838.0,19.56,-258,274,39
2015-05-07,1354000.0,1341000.0,643.0,19.28,-10,168,-158
2015-05-08,1342000.0,1354000.0,3008.0,19.47,658,-581,259
2015-05-11,1354000.0,1361000.0,1163.0,19.57,104,202,-158
2015-05-12,1345000.0,1360000.0,696.0,19.56,-293,410,-117
2015-05-13,1349000.0,1375000.0,1463.0,19.77,-361,544,1
2015-05-14,1380000.0,1370000.0,1514.0,19.7,194,170,-183
2015-05-15,1372000.0,1385000.0,2267.0,19.92,730,276,340
2015-05-18,1409000.0,1400000.0,1579.0,20.13,83,411,54
2015-05-19,1391000.0,1382000.0,1393.0,19.87,-495,658,-96
2015-05-20,1366000.0,1383000.0,1902.0,19.89,103,-211,108
2015-05-21,1368000.0,1374000.0,603.0,19.76,-83,107,48
2015-05-22,1376000.0,1378000.0,1348.0,19.82,110,218,282
2015-05-26,1365000.0,1376000.0,2220.0,19.79,102,1190,-26
2015-05-27,1366000.0,1364000.0,1713.0,19.61,-22,509,-489
2015-05-28,1337000.0,1357000.0,10296.0,19.51,148,133,-286
2015-05-29,1339000.0,1375000.0,2002.0,19.77,-296,847,134
2015-06-01,1399000.0,1346000.0,559.0,19.36,292,-164,-129
2015-06-02,1339000.0,1325000.0,735.0,19.05,31,128,-159
2015-06-03,1326000.0,1289000.0,695.0,18.54,338,-322,9
2015-06-04,1275000.0,1309000.0,953.0,18.82,23,166,-199
2015-06-05,1284000.0,1297000.0,1675.0,18.65,289,18,-322
2015-06-08,1278000.0,1310000.0,446.0,18.84,-17,144,-124
2015-06-09,1320000.0,1304000.0,454.0,18.75,-28,151,-123
2015-06-10,1326000.0,1304000.0,595.0,18.75,-109,211,-102
2015-06-11,1310000.0,1335000.0,1213.0,19.2,-255,214,41
2015-06-12,1345000.0,1316000.0,1162.0,18.92,611,-250,-361
2015-06-15,1318000.0,1342000.0,784.0,19.3,-102,-10,112
2015-06-16,1342000.0,1327000.0,885.0,19.08,-63,481,-418
2015-06-17,1318000.0,1330000.0,976.0,19.13,-47,306,-257
2015-06-18,1331000.0,1378000.0,2312.0,19.82,431,586,-34
2015-06-19,1367000.0,1374000.0,1352.0,19.76,125,735,-339
2015-06-22,1378000.0,1381000.0,1183.0,19.86,44,645,100
2015-06-23,1384000.0,1382000.0,1237.0,19.87,136,454,200
2015-06-24,1383000.0,1380000.0,788.0,19.84,-118,349,-99
2015-06-25,1380000.0,1400000.0,1400.0,20.13,-141,336,156
2015-06-26,1426000.0,1417000.0,1788.0,20.38,-1,620,350
2015-06-29,1417000.0,1402000.0,1183.0,20.16,-54,392,131
2015-06-30,1370000.0,1454000.0,3810.0,20.91,-53,861,410
2015-07-01,1450000.0,1497000.0,1870.0,21.53,140,83,-20
2015-07-02,1477000.0,1562000.0,2878.0,22.46,-133,1380,-248
2015-07-03,1545000.0,1579000.0,2097.0,22.71,-464,923,-127
2015-07-06,1593000.0,1569000.0,1168.0,22.56,-67,328,-181
2015-07-07,1569000.0,1589000.0,1253.0,22.85,-213,334,-58
2015-07-08,1591000.0,1547000.0,1424.0,22.25,125,-221,61
2015-07-09,1547000.0,1546000.0,1684.0,22.23,-232,469,-174
2015-07-10,1537000.0,1545000.0,1064.0,22.22,-168,482,-55
2015-07-13,1526000.0,1533000.0,1082.0,22.04,63,290,-198
2015-07-14,1522000.0,1551000.0,1084.0,22.3,91,115,-161
2015-07-15,1551000.0,1524000.0,709.0,21.92,102,234,-284
2015-07-16,1526000.0,1523000.0,677.0,21.9,-36,261,-136
2015-07-17,1523000.0,1505000.0,875.0,21.64,4,234,-233
2015-07-20,1505000.0,1510000.0,515.0,21.71,-82,29,45
2015-07-21,1492000.0,1466000.0,1758.0,21.08,156,-210,32
2015-07-22,1444000.0,1443000.0,795.0,20.75,85,51,-111
2015-07-23,1442000.0,1438000.0,610.0,20.68,9,217,-226
2015-07-24,1429000.0,1409000.0,622.0,20.26,137,40,-183
2015-07-27,1382000.0,1380000.0,1010.0,19.84,-196,332,-138
2015-07-28,1399000.0,1369000.0,644.0,19.69,-51,241,-190
2015-07-29,1350000.0,1369000.0,2064.0,19.69,147,785,-532
2015-07-30,1384000.0,1379000.0,533.0,19.83,-116,297,-181
2015-07-31,1379000.0,1362000.0,1119.0,19.59,-52,-127,179
2015-08-03,1362000.0,1376000.0,242.0,19.79,-47,104,-57
2015-08-04,1384000.0,1385000.0,311.0,19.92,15,126,-140
2015-08-05,1364000.0,1410000.0,566.0,20.28,-20,274,-254
2015-08-06,1385000.0,1371000.0,1182.0,19.72,270,-58,-326
2015-08-07,1377000.0,1384000.0,696.0,19.9,-148,125,-230
2015-08-10,1364000.0,1334000.0,998.0,19.18,308,-11,-108
2015-08-11,1341000.0,1358000.0,1007.0,19.53,-25,88,-61
2015-08-12,1364000.0,1351000.0,800.0,19.43,-96,187,-91
2015-08-13,1367000.0,1373000.0,650.0,19.74,-56,210,-177
2015-08-17,1393000.0,1359000.0,517.0,19.54,35,221,-254
2015-08-18,1371000.0,1323000.0,886.0,19.03,-83,78,5
2015-08-19,1303000.0,1309000.0,1253.0,18.82,-214,227,-36
2015-08-20,1308000.0,1283000.0,952.0,18.45,64,195,-231
2015-08-21,1349000.0,1317000.0,2031.0,18.94,-395,1152,-629
2015-08-24,1318000.0,1290000.0,1976.0,18.55,-26,553,-517
2015-08-25,1313000.0,1262000.0,1236.0,18.15,97,13,-192
2015-08-26,1261000.0,1322000.0,1805.0,19.01,-311,432,238
2015-08-27,1305000.0,1285000.0,1485.0,18.48,370,-98,-274
2015-08-28,1285000.0,1300000.0,1528.0,18.69,-88,12,93
2015-08-31,1288000.0,1297000.0,814.0,18.65,4,40,-44
2015-09-01,1287000.0,1300000.0,669.0,18.69,-65,-73,137
2015-09-02,1284000.0,1304000.0,571.0,18.75,-74,48,24
2015-09-03,1297000.0,1311000.0,740.0,18.85,-15,157,-138
2015-09-04,1302000.0,1277000.0,582.0,18.36,138,40,-178
2015-09-07,1290000.0,1273000.0,492.0,18.31,-36,173,-137
2015-09-08,1286000.0,1286000.0,964.0,18.49,-113,328,-215
2015-09-09,1286000.0,1325000.0,1014.0,19.05,-343,356,-13
2015-09-10,1333000.0,1371000.0,835.0,19.72,-331,470,-139
2015-09-11,1337000.0,1344000.0,992.0,19.33,-10,38,-25
2015-09-14,1345000.0,1300000.0,750.0,18.69,359,-175,-180
2015-09-15,1298000.0,1287000.0,313.0,18.51,120,-70,-50
2015-09-16,1300000.0,1320000.0,601.0,18.98,-167,112,55
2015-09-17,1353000.0,1344000.0,534.0,19.33,-323,174,195
2015-09-18,1380000.0,1342000.0,706.0,19.3,58,-108,192
2015-09-21,1342000.0,1331000.0,465.0,19.14,27,4,-29
2015-09-22,1332000.0,1338000.0,699.0,19.24,19,216,-169
2015-09-23,1314000.0,1343000.0,788.0,19.31,-36,126,-90
2015-09-24,1339000.0,1337000.0,598.0,19.23,0,125,-94
2015-09-25,1364000.0,1333000.0,797.0,19.17,-16,122,24
2015-09-30,1310000.0,1351000.0,1040.0,19.43,-235,-203,438
2015-10-01,1332000.0,1339000.0,867.0,19.26,40,-38,300
2015-10-02,1339000.0,1338000.0,381.0,19.24,19,-98,141
2015-10-05,1361000.0,1334000.0,360.0,19.18,64,-142,81
2015-10-06,1351000.0,1320000.0,504.0,18.98,85,-71,119
2015-10-07,1308000.0,1303000.0,579.0,18.74,157,-200,46
2015-10-08,1310000.0,1334000.0,1021.0,19.18,-102,154,372
2015-10-12,1378000.0,1392000.0,6688.0,20.02,882,-779,1534
2015-10-13,1374000.0,1374000.0,1008.0,19.76,61,26,207
2015-10-14,1374000.0,1384000.0,1603.0,19.9,-242,428,639
2015-10-15,1390000.0,1391000.0,1098.0,20.0,-58,330,366
2015-10-16,1391000.0,1363000.0,933.0,19.6,114,-105,103
2015-10-19,1363000.0,1332000.0,1137.0,19.15,157,223,-399
2015-10-20,1339000.0,1325000.0,532.0,19.05,73,-143,120
2015-10-21,1333000.0,1316000.0,760.0,18.92,58,-99,215
2015-10-22,1308000.0,1318000.0,581.0,18.95,-91,88,3
2015-10-23,1320000.0,1319000.0,915.0,18.97,-88,-228,316
2015-10-26,1337000.0,1336000.0,326.0,19.21,-138,63,75
2015-10-27,1320000.0,1305000.0,546.0,18.77,76,2,-81
2015-10-28,1309000.0,1304000.0,959.0,18.75,60,17,-77
2015-10-29,1295000.0,1286000.0,518.0,18.49,107,-112,12
2015-10-30,1282000.0,1252000.0,819.0,18.0,319,-65,-254
2015-11-02,1263000.0,1250000.0,688.0,17.98,124,-183,59
2015-11-03,1258000.0,1242000.0,828.0,17.86,144,-258,111
2015-11-04,1255000.0,1249000.0,881.0,17.96,160,-251,91
2015-11-05,1243000.0,1235000.0,608.0,17.76,223,-304,81
2015-11-06,1241000.0,1229000.0,325.0,17.67,191,-153,-39
2015-11-09,1230000.0,1180000.0,1012.0,16.97,420,-371,-23
2015-11-10,1179000.0,1139000.0,1358.0,16.38,396,-283,-114
2015-11-11,1131000.0,1127000.0,677.0,16.21,364,-350,-14
2015-11-12,1127000.0,1125000.0,490.0,16.18,102,-205,98
2015-11-13,1112000.0,1111000.0,517.0,15.98,229,-275,46
2015-11-16,1111000.0,1094000.0,772.0,15.73,332,-467,135
2015-11-17,1100000.0,1121000.0,872.0,16.12,50,-12,-38
2015-11-18,1123000.0,1099000.0,759.0,15.8,213,-207,-6
2015-11-19,1109000.0,1122000.0,483.0,16.13,-78,174,124
2015-11-20,1128000.0,1128000.0,393.0,16.22,41,89,20
2015-11-23,1124000.0,1115000.0,343.0,16.03,119,17,-62
2015-11-24,1109000.0,1121000.0,1316.0,16.12,200,386,10
2015-11-25,1110000.0,1106000.0,736.0,15.9,18,40,66
2015-11-26,1106000.0,1110000.0,946.0,15.96,19,212,155
2015-11-27,1105000.0,1128000.0,402.0,16.22,-121,175,36
2015-11-30,1130000.0,1126000.0,808.0,16.19,-26,328,-302
2015-12-01,1115000.0,1122000.0,466.0,16.13,-44,-47,91
2015-12-02,1113000.0,1129000.0,517.0,16.24,-43,217,-174
2015-12-03,1129000.0,1117000.0,292.0,16.06,37,-26,-11
2015-12-04,1120000.0,1119000.0,551.0,16.09,-113,257,-124
2015-12-07,1119000.0,1099000.0,495.0,15.8,166,-138,-28
2015-12-08,1099000.0,1084000.0,369.0,15.59,55,-110,55
2015-12-09,1080000.0,1071000.0,775.0,15.4,145,-179,33
2015-12-10,1070000.0,1090000.0,766.0,15.67,-25,22,-1
2015-12-11,1079000.0,1082000.0,301.0,15.56,-1,-16,17
2015-12-14,1064000.0,1080000.0,468.0,15.53,-57,157,-37
2015-12-15,1095000.0,1068000.0,510.0,15.36,73,74,13
2015-12-16,1069000.0,1076000.0,1374.0,15.47,-72,-30,228
2015-12-17,1082000.0,1081000.0,1172.0,15.55,330,-530,273
2015-12-18,1078000.0,1101000.0,487.0,15.83,-147,54,63
2015-12-21,1101000.0,1102000.0,749.0,15.85,-129,356,-268
2015-12-22,1095000.0,1102000.0,1318.0,15.85,101,-664,422
2015-12-23,1101000.0,1102000.0,1816.0,15.85,83,-582,549
2015-12-24,1110000.0,1099000.0,1425.0,15.8,69,-244,215
2015-12-28,1098000.0,1100000.0,1062.0,15.82,-316,373,-57
2015-12-29,1090000.0,1083000.0,681.0,15.57,172,-30,-146
2015-12-30,1077000.0,1097000.0,1727.0,15.78,214,518,-930
2016-01-04,1079000.0,1064000.0,1018.0,15.2,-7,-53,112
2016-01-05,1061000.0,1059000.0,1225.0,15.13,161,-220,195
2016-01-06,1059000.0,1055000.0,1386.0,15.07,301,-487,193
2016-01-07,1056000.0,1050000.0,1122.0,15.0,125,-131,-8
2016-01-08,1058000.0,1032000.0,1015.0,14.75,42,-185,228
2016-01-11,1015000.0,1012000.0,1252.0,14.46,166,-181,14
2016-01-12,1023000.0,976000.0,2469.0,13.95,487,-673,193
2016-01-13,979000.0,977000.0,2166.0,13.96,381,-826,469
2016-01-14,955000.0,938000.0,1696.0,13.4,350,-369,8
2016-01-15,952000.0,921000.0,2128.0,13.16,86,-341,507
2016-01-18,929000.0,941000.0,1123.0,13.44,-137,186,-120
2016-01-19,927000.0,934000.0,1334.0,13.34,26,136,-255
2016-01-20,930000.0,907000.0,2131.0,12.96,362,107,-470
2016-01-21,909000.0,891000.0,1842.0,12.73,51,-449,390
2016-01-22,913000.0,920000.0,1355.0,13.14,-300,-124,424
2016-01-25,909000.0,929000.0,652.0,13.27,-216,166,50
2016-01-26,942000.0,918000.0,530.0,13.12,-83,90,-7
2016-01-27,938000.0,933000.0,1210.0,13.33,-50,116,-74
2016-01-28,919000.0,928000.0,758.0,13.26,17,-286,260
2016-01-29,922000.0,952000.0,865.0,13.6,-197,-7,217
2016-02-01,952000.0,949000.0,651.0,13.56,83,36,-119
2016-02-02,936000.0,962000.0,554.0,13.75,-78,143,-65
2016-02-03,946000.0,931000.0,1930.0,13.3,290,-139,-163
2016-02-04,940000.0,986000.0,1482.0,14.09,-865,528,328
2016-02-05,985000.0,990000.0,651.0,14.15,-47,-20,67
2016-02-11,986000.0,988000.0,1200.0,14.12,-177,307,-161
2016-02-12,976000.0,999000.0,1437.0,14.27,-426,739,-313
2016-02-15,983000.0,1018000.0,1328.0,14.55,-383,450,-67
2016-02-16,1018000.0,1016000.0,784.0,14.52,-254,223,31
2016-02-17,1004000.0,998000.0,899.0,14.26,145,-250,105
2016-02-18,1020000.0,1005000.0,970.0,14.36,-33,-372,390
2016-02-19,1000000.0,995000.0,676.0,14.22,70,-304,242
2016-02-22,999000.0,1028000.0,876.0,14.69,-263,195,165
2016-02-23,1021000.0,1035000.0,883.0,14.79,-64,81,-17
2016-02-24,1037000.0,1057000.0,835.0,15.1,-163,121,-16
2016-02-25,1060000.0,1059000.0,1738.0,15.13,104,459,-667
2016-02-26,1062000.0,1041000.0,1055.0,14.87,201,-237,27
2016-02-29,1031000.0,1054000.0,1367.0,15.06,-107,-86,200
2016-03-02,1048000.0,1047000.0,998.0,14.96,40,-12,17
2016-03-03,1030000.0,1088000.0,1496.0,15.55,-315,262,19
2016-03-04,1072000.0,1115000.0,2070.0,15.93,-478,693,-265
2016-03-07,1118000.0,1137000.0,1789.0,16.25,-332,292,43
2016-03-08,1123000.0,1159000.0,5623.0,16.56,-375,308,67
2016-03-09,1160000.0,1162000.0,3525.0,16.6,-338,513,-183
2016-03-10,1146000.0,1168000.0,2770.0,16.69,-386,-218,703
2016-03-11,1168000.0,1150000.0,1864.0,16.43,-19,-455,459
2016-03-14,1147000.0,1126000.0,1125.0,16.09,-44,-190,245
2016-03-15,1117000.0,1103000.0,1868.0,15.76,-301,-546,831
2016-03-16,1096000.0,1082000.0,1240.0,15.46,175,-534,355
2016-03-17,1084000.0,1095000.0,1561.0,15.65,-259,-175,387
2016-03-18,1090000.0,1110000.0,1925.0,15.86,-517,377,206
2016-03-21,1115000.0,1101000.0,1484.0,15.73,-319,611,-229
2016-03-22,1103000.0,1079000.0,1036.0,15.42,-135,-91,276
2016-03-23,1074000.0,1068000.0,1048.0,15.26,-292,-146,493
2016-03-24,1057000.0,1038000.0,1633.0,14.83,-168,-456,684
2016-03-25,1045000.0,1032000.0,1312.0,14.75,-367,138,306
2016-03-28,1040000.0,1063000.0,1706.0,15.19,-284,489,-192
2016-03-29,1064000.0,1045000.0,1095.0,14.93,283,-540,240
2016-03-30,1045000.0,1082000.0,2275.0,15.46,-343,231,148
2016-03-31,1091000.0,1092000.0,1774.0,15.6,-227,522,-284
2016-04-01,1102000.0,1058000.0,1428.0,15.12,202,-116,-86
2016-04-04,1054000.0,1055000.0,1085.0,15.07,13,-187,174
2016-04-05,1045000.0,1050000.0,1061.0,15.0,255,-556,301
2016-04-06,1042000.0,1046000.0,2248.0,14.95,411,-876,465
2016-04-07,1032000.0,1047000.0,1093.0,14.96,80,-193,113
2016-04-08,1033000.0,1066000.0,1367.0,15.23,-71,336,-235
2016-04-11,1053000.0,1074000.0,858.0,15.35,-12,248,-236
2016-04-12,1064000.0,1095000.0,1732.0,15.65,-912,867,44
2016-04-14,1102000.0,1127000.0,2049.0,16.1,465,-534,13
2016-04-15,1109000.0,1118000.0,1343.0,15.97,38,-573,535
2016-04-18,1095000.0,1087000.0,928.0,15.53,66,-423,340
2016-04-19,1081000.0,1086000.0,1061.0,15.52,165,-592,427
2016-04-20,1090000.0,1055000.0,2153.0,15.07,858,-1464,623
2016-04-21,1056000.0,1082000.0,1154.0,15.46,-245,-84,336
2016-04-22,1065000.0,1078000.0,692.0,15.4,-53,92,-39
2016-04-25,1066000.0,1070000.0,509.0,15.29,90,-33,-57
2016-04-26,1085000.0,1081000.0,1761.0,15.45,-283,92,191
2016-04-27,1071000.0,1089000.0,872.0,15.56,-166,58,108
2016-04-28,1083000.0,1103000.0,2491.0,15.76,-885,727,158
2016-04-29,1102000.0,1083000.0,833.0,15.47,321,-293,-28
2016-05-02,1077000.0,1082000.0,559.0,15.46,-18,80,-62
2016-05-03,1077000.0,1064000.0,1017.0,15.2,455,-531,76
